amount,is_international,hour,is_night,high_amount_flag,category_code,device_type_code,channel_code,entry_mode_code,country_code,is_fraud
1284.22,0,19,0,0,2,0,1,4,0,0
2093.75,0,16,0,0,3,1,1,4,0,0
664.0,0,10,0,0,2,1,1,4,0,0
433.49,1,8,0,0,0,0,0,2,4,0
330.16,0,19,0,0,4,2,1,0,0,0
2270.26,1,13,0,0,4,0,0,2,2,0
1432.08,0,0,1,0,0,0,0,0,0,0
1823.11,1,18,0,0,3,2,1,4,4,0
463.62,0,3,1,0,0,0,0,4,0,0
2075.99,0,2,1,0,4,0,0,1,0,0
1767.0,0,1,1,0,1,1,0,4,0,0
815.73,1,2,1,0,2,0,0,4,2,0
3815.64,0,3,1,0,0,2,0,3,0,0
1981.19,0,15,0,0,2,1,0,0,0,0
2285.82,1,10,0,0,1,0,1,2,2,0
1974.58,1,14,0,0,3,0,0,3,2,0
2284.39,0,13,0,0,5,1,1,0,0,0
807.87,0,8,0,0,5,0,1,1,0,0
449.26,1,10,0,0,4,0,0,0,2,0
1421.63,1,4,1,0,5,1,0,4,1,0
1767.69,0,3,1,0,4,2,1,4,0,0
1442.0,0,15,0,0,2,1,1,2,0,0
1480.9,1,14,0,0,3,0,0,3,4,0
1553.04,1,14,0,0,0,0,0,2,4,0
1242.23,1,20,0,0,2,2,1,3,4,0
702.02,0,2,1,0,4,0,1,2,0,0
2912.15,0,15,0,0,4,0,1,2,0,0
2823.51,0,13,0,0,4,1,0,3,0,0
4919.98,1,3,1,0,0,0,0,0,4,1
10.0,1,3,1,0,4,0,1,3,4,0
2222.35,1,14,0,0,0,0,0,0,2,0
2211.7,0,7,0,0,3,1,0,1,0,0
1648.5,0,23,1,0,3,1,1,3,0,0
953.95,1,15,0,0,4,0,0,4,2,0
922.86,0,14,0,0,0,1,0,2,0,0
991.64,1,11,0,0,1,0,0,2,1,0
1455.68,1,22,0,0,0,0,0,0,2,0
1158.25,0,11,0,0,1,2,1,0,0,0
3039.47,0,4,1,0,0,1,1,4,0,0
672.28,0,16,0,0,2,2,0,0,0,0
722.32,0,9,0,0,1,0,0,3,0,0
1392.16,0,10,0,0,0,2,0,1,0,0
958.26,1,13,0,0,1,0,1,1,3,0
2733.71,0,5,1,0,1,0,1,3,0,0
2082.48,0,6,1,0,4,1,1,3,0,0
1055.01,0,6,1,0,0,1,1,1,0,0
243.75,0,22,0,0,1,0,1,1,0,0
1699.64,1,1,1,0,5,0,0,0,3,0
2702.87,0,11,0,0,1,0,1,3,0,0
2033.46,1,2,1,0,3,0,0,0,1,0
798.85,0,15,0,0,5,1,1,2,0,0
2008.7,0,12,0,0,5,0,1,0,0,0
10.0,0,4,1,0,1,2,0,0,0,0
1656.27,0,5,1,0,0,0,0,0,0,0
1640.63,1,19,0,0,2,0,0,1,2,0
1504.38,1,10,0,0,2,1,0,3,4,0
1119.55,1,6,1,0,3,2,0,3,1,0
1859.07,0,1,1,0,0,1,0,3,0,0
1007.78,1,3,1,0,0,0,1,2,3,0
2481.33,1,5,1,0,0,0,0,2,1,0
2291.07,1,14,0,0,5,0,0,0,1,0
1130.09,0,5,1,0,2,0,1,0,0,0
2391.26,0,20,0,0,3,0,0,3,0,0
1794.4,0,16,0,0,4,1,0,0,0,0
481.75,1,7,0,0,0,0,0,3,2,0
1502.12,0,18,0,0,4,1,0,4,0,0
1960.64,0,9,0,0,0,1,1,1,0,0
2172.73,0,2,1,0,2,0,0,3,0,0
1642.65,1,11,0,0,0,1,0,2,1,0
1347.62,0,17,0,0,2,0,0,3,0,0
1061.23,0,8,0,0,4,0,1,0,0,0
2230.63,0,8,0,0,2,0,1,1,0,0
1488.57,0,11,0,0,3,0,1,2,0,0
1209.85,1,18,0,0,3,0,1,3,1,0
2398.67,1,10,0,0,4,2,0,4,4,0
815.24,0,12,0,0,0,1,1,0,0,0
1031.99,0,8,0,0,1,0,0,4,0,0
1351.77,1,19,0,0,0,0,0,1,3,0
1883.28,0,18,0,0,1,0,0,1,0,0
1330.5,1,4,1,0,4,0,1,1,2,0
9902.44,1,14,0,1,4,0,0,2,1,1
1136.97,1,7,0,0,0,1,0,2,3,0
1648.06,0,22,0,0,5,0,1,3,0,0
1288.12,0,23,1,0,3,0,1,1,0,0
1704.26,0,21,0,0,5,0,0,4,0,0
1960.15,1,8,0,0,5,0,1,2,2,0
1673.96,1,4,1,0,5,0,1,4,3,0
1637.97,0,12,0,0,5,0,1,1,0,0
1399.87,0,21,0,0,2,1,1,1,0,0
2094.68,0,2,1,0,5,0,0,2,0,0
829.99,1,17,0,0,1,1,0,3,4,0
1787.43,0,4,1,0,0,1,0,1,0,0
2420.47,0,9,0,0,3,0,1,1,0,0
1034.02,1,22,0,0,0,1,1,4,3,0
2080.33,0,21,0,0,5,1,0,1,0,0
1310.35,0,10,0,0,0,0,0,0,0,0
737.87,0,3,1,0,3,2,1,0,0,0
563.1,0,11,0,0,5,0,0,1,0,0
1587.75,0,10,0,0,1,0,0,4,0,0
1058.82,1,22,0,0,4,0,0,1,3,0
2196.48,0,14,0,0,1,0,1,2,0,0
1476.59,0,2,1,0,1,0,0,2,0,0
2266.3,0,13,0,0,1,0,0,4,0,0
1522.48,0,19,0,0,5,0,0,1,0,0
820.36,0,8,0,0,1,0,0,4,0,0
2178.83,1,0,1,0,0,0,1,1,1,1
1565.53,1,16,0,0,3,0,1,4,3,0
1155.19,0,18,0,0,0,0,1,0,0,0
1884.13,0,18,0,0,5,0,0,0,0,0
1662.14,1,10,0,0,4,0,0,1,2,0
139.92,1,1,1,0,2,0,1,3,1,0
1888.55,0,17,0,0,3,0,0,2,0,0
1574.97,0,17,0,0,4,0,0,0,0,0
2098.6,0,12,0,0,5,1,1,4,0,0
1992.42,0,5,1,0,3,2,0,3,0,0
1201.88,1,14,0,0,5,0,0,3,4,0
1475.28,0,22,0,0,5,0,0,1,0,0
973.31,0,12,0,0,2,1,0,2,0,0
1239.8,0,11,0,0,0,0,1,2,0,0
471.98,0,17,0,0,5,0,1,4,0,0
2436.18,0,6,1,0,0,0,0,3,0,0
1394.65,0,5,1,0,3,0,0,4,0,0
1892.21,0,4,1,0,3,1,0,2,0,0
1432.46,0,22,0,0,4,2,0,3,0,0
3187.5,0,13,0,0,0,2,0,4,0,0
3420.2,0,17,0,0,3,0,1,2,0,0
2302.11,0,11,0,0,4,0,1,4,0,0
2542.58,0,7,0,0,0,1,0,4,0,0
1472.98,1,1,1,0,1,0,0,3,3,0
1209.94,0,8,0,0,1,0,0,0,0,0
668.03,0,2,1,0,2,0,0,3,0,0
588.38,0,9,0,0,3,0,0,1,0,0
1458.12,1,7,0,0,2,0,0,3,4,0
1029.19,1,21,0,0,4,1,0,2,2,0
2340.18,0,4,1,0,0,0,0,1,0,0
1567.12,0,18,0,0,1,0,0,4,0,0
710.4,1,0,1,0,3,0,0,0,3,0
1385.03,0,15,0,0,4,0,0,2,0,0
1648.48,1,1,1,0,0,1,0,2,3,0
2775.04,0,19,0,0,5,0,1,1,0,0
679.01,0,20,0,0,0,0,0,4,0,0
1272.88,0,1,1,0,2,0,1,0,0,0
776.91,1,15,0,0,0,1,1,1,4,0
389.32,0,11,0,0,4,0,0,1,0,0
1275.11,0,7,0,0,3,0,1,0,0,0
447.94,1,4,1,0,1,0,1,3,3,0
1294.62,0,2,1,0,1,0,0,2,0,0
1027.43,0,17,0,0,1,0,1,0,0,0
1494.7,0,23,1,0,2,1,0,2,0,0
10208.16,1,14,0,1,1,0,1,1,1,1
527.68,0,10,0,0,4,0,1,2,0,0
812.02,0,11,0,0,1,0,1,0,0,0
1498.26,1,5,1,0,3,2,1,4,3,0
1574.49,1,5,1,0,3,1,0,4,1,0
1388.42,0,13,0,0,3,1,0,3,0,0
8628.69,1,17,0,1,0,0,1,3,2,1
1352.33,0,5,1,0,2,0,0,3,0,0
555.93,1,3,1,0,0,0,0,4,4,0
656.94,1,14,0,0,5,0,0,0,1,0
522.13,0,0,1,0,3,2,0,2,0,0
2038.96,0,19,0,0,4,1,0,1,0,0
1346.66,0,10,0,0,1,1,0,0,0,0
1363.0,1,8,0,0,3,0,1,4,1,0
1486.21,1,22,0,0,4,0,1,0,3,0
1538.03,1,11,0,0,1,0,0,3,2,0
1294.54,0,2,1,0,5,0,0,1,0,0
679.99,0,5,1,0,0,1,0,0,0,0
1845.49,0,8,0,0,5,1,0,3,0,0
1466.79,0,15,0,0,5,0,0,3,0,0
1331.51,1,3,1,0,0,0,0,3,3,0
2285.86,0,20,0,0,5,0,0,3,0,0
1532.2,0,5,1,0,5,1,1,4,0,0
1222.08,0,20,0,0,1,1,1,4,0,0
619.28,0,17,0,0,4,0,1,3,0,0
2587.71,0,22,0,0,3,1,1,1,0,0
1398.12,0,12,0,0,0,0,0,4,0,0
50.0,1,7,0,0,0,1,0,0,2,1
1043.59,1,0,1,0,0,1,1,2,1,0
1763.25,1,1,1,0,2,1,1,3,1,0
1511.2,0,9,0,0,0,1,1,2,0,0
2390.7,0,23,1,0,4,1,1,2,0,0
1693.37,0,4,1,0,5,0,1,2,0,0
1673.26,0,13,0,0,1,0,0,1,0,0
2381.23,0,4,1,0,4,1,0,0,0,0
1643.29,1,23,1,0,0,1,1,2,2,0
222.77,1,15,0,0,1,0,1,2,1,0
1070.9,0,16,0,0,5,0,1,4,0,0
1794.34,0,1,1,0,1,0,0,4,0,0
1399.52,1,9,0,0,1,0,1,3,4,0
1251.63,0,15,0,0,5,1,0,4,0,0
1654.83,0,21,0,0,2,0,0,2,0,0
2145.28,1,0,1,0,1,0,1,3,2,0
1620.99,0,7,0,0,3,2,0,2,0,0
1565.13,1,5,1,0,4,0,1,4,1,0
1155.41,0,7,0,0,3,0,1,1,0,0
827.03,0,8,0,0,5,0,1,3,0,0
1245.04,1,10,0,0,0,0,0,4,4,0
6136.69,1,23,1,1,2,1,0,0,3,1
654.57,0,10,0,0,4,0,0,0,0,0
1021.36,1,12,0,0,4,0,0,0,4,0
1992.05,0,9,0,0,0,0,0,4,0,0
1050.92,0,13,0,0,3,0,0,4,0,0
1465.07,1,20,0,0,3,0,0,3,3,0
2618.93,1,1,1,0,4,0,0,4,2,0
1301.74,0,3,1,0,5,0,1,1,0,0
2051.5,0,16,0,0,0,0,1,3,0,0
648.29,1,11,0,0,1,1,0,1,2,0
1332.68,0,9,0,0,3,1,0,3,0,0
731.27,0,23,1,0,0,0,1,2,0,0
2025.87,0,14,0,0,0,1,0,3,0,0
596.26,0,7,0,0,3,0,0,3,0,0
1861.01,0,19,0,0,5,0,0,4,0,0
863.17,1,15,0,0,4,0,0,3,4,0
1080.63,0,10,0,0,2,0,1,3,0,0
744.14,0,5,1,0,3,0,0,1,0,0
589.24,0,9,0,0,0,0,0,2,0,0
635.06,0,3,1,0,4,0,1,3,0,0
1808.62,0,19,0,0,2,1,0,1,0,0
2197.61,0,12,0,0,1,1,0,1,0,0
981.58,0,6,1,0,4,2,0,3,0,0
1589.07,1,23,1,0,3,0,0,3,2,0
1515.23,0,5,1,0,5,0,0,2,0,0
1021.73,0,9,0,0,3,0,0,0,0,0
928.76,0,7,0,0,4,1,0,2,0,0
235.75,1,15,0,0,0,0,0,2,1,0
1414.32,0,18,0,0,0,1,1,2,0,0
1734.49,0,13,0,0,3,1,0,3,0,0
1891.41,1,14,0,0,3,1,0,1,1,0
1502.16,0,17,0,0,5,1,1,2,0,0
2301.18,1,3,1,0,3,0,1,0,4,0
1409.78,0,6,1,0,2,0,0,2,0,0
1468.0,0,10,0,0,5,0,1,3,0,0
2616.41,0,9,0,0,0,1,0,4,0,0
1659.97,0,3,1,0,0,0,0,3,0,0
2152.15,0,6,1,0,5,0,0,0,0,0
807.42,1,23,1,0,1,1,0,4,1,0
1216.97,0,17,0,0,3,0,1,1,0,0
6587.92,1,23,1,1,5,2,0,3,3,1
1794.89,0,5,1,0,1,0,0,4,0,0
1771.21,0,19,0,0,0,0,0,0,0,0
2392.95,0,18,0,0,4,1,0,2,0,0
1869.91,0,14,0,0,0,0,1,3,0,0
689.15,0,12,0,0,2,0,1,1,0,0
1608.28,0,2,1,0,5,0,1,0,0,0
1935.33,0,16,0,0,1,1,0,3,0,0
1211.71,0,19,0,0,3,0,0,4,0,0
2197.31,0,11,0,0,5,1,0,2,0,0
2605.44,0,1,1,0,0,1,0,2,0,0
2205.49,1,12,0,0,5,0,0,0,1,0
1097.19,0,6,1,0,0,0,1,1,0,0
1334.2,0,1,1,0,1,1,0,0,0,0
657.71,0,22,0,0,4,1,0,3,0,0
1333.0,1,0,1,0,0,0,1,3,4,0
1546.29,0,18,0,0,3,1,0,3,0,0
2183.84,0,13,0,0,2,0,1,1,0,0
1787.42,1,13,0,0,4,1,0,2,3,0
1645.99,1,5,1,0,4,0,0,3,4,0
962.01,1,17,0,0,5,0,0,4,3,0
405.25,1,10,0,0,3,0,0,4,4,0
2093.88,0,16,0,0,4,2,0,3,0,0
1899.86,1,13,0,0,4,1,0,4,4,0
1556.04,0,2,1,0,1,0,1,0,0,0
539.49,0,12,0,0,3,0,0,3,0,0
991.9,0,19,0,0,4,1,0,2,0,0
1008.88,0,1,1,0,4,0,0,0,0,0
306.67,0,10,0,0,2,1,0,1,0,0
1177.36,0,19,0,0,4,0,0,4,0,0
1052.83,0,1,1,0,2,1,1,3,0,0
1357.53,0,15,0,0,1,0,0,3,0,0
1890.57,0,9,0,0,5,2,0,2,0,0
1096.35,1,5,1,0,0,0,0,2,2,0
1428.33,0,10,0,0,4,1,0,2,0,0
1812.07,0,8,0,0,1,1,1,2,0,0
696.45,0,21,0,0,0,0,0,4,0,0
2470.23,0,0,1,0,0,1,1,3,0,0
1942.45,0,1,1,0,0,0,0,1,0,0
1229.39,0,12,0,0,2,0,0,2,0,0
1031.85,1,14,0,0,0,0,1,3,2,0
811.17,0,3,1,0,4,1,0,0,0,0
1943.0,1,0,1,0,3,0,1,1,3,0
566.39,1,0,1,0,5,1,0,3,1,0
1683.92,0,12,0,0,1,1,0,2,0,0
1500.12,0,8,0,0,3,0,0,0,0,0
2859.34,0,1,1,0,4,0,0,4,0,0
1106.06,0,2,1,0,2,1,1,3,0,0
1657.11,0,18,0,0,0,0,0,0,0,0
1647.52,0,16,0,0,0,0,0,4,0,0
1257.49,0,16,0,0,5,0,1,0,0,0
1457.52,0,10,0,0,1,1,1,2,0,0
1580.94,1,17,0,0,0,0,0,1,4,0
2177.78,1,8,0,0,5,1,1,1,2,0
2238.58,0,2,1,0,0,0,0,0,0,0
859.34,1,2,1,0,2,0,0,0,1,0
1640.33,0,2,1,0,4,0,0,1,0,0
1579.62,0,18,0,0,1,0,0,2,0,0
1533.12,0,1,1,0,1,0,0,2,0,0
944.49,1,3,1,0,4,1,1,2,2,0
627.41,0,19,0,0,0,0,0,1,0,0
10.0,0,23,1,0,0,0,0,1,0,0
2517.8,1,14,0,0,1,0,0,4,4,0
574.4,0,18,0,0,0,0,0,3,0,0
1613.41,0,0,1,0,0,1,0,0,0,0
2327.77,0,10,0,0,4,2,0,3,0,0
408.41,0,20,0,0,3,1,0,1,0,0
2729.17,1,15,0,0,5,2,1,4,4,0
1980.09,0,15,0,0,4,0,0,3,0,0
1278.54,0,13,0,0,3,0,0,2,0,0
2218.82,0,13,0,0,3,0,1,0,0,0
780.87,0,11,0,0,1,0,1,3,0,0
1210.3,1,5,1,0,0,2,0,4,3,0
2859.11,0,19,0,0,4,0,1,0,0,0
2240.2,1,2,1,0,1,0,0,1,4,0
681.27,0,8,0,0,3,2,0,0,0,0
1704.87,1,9,0,0,0,1,0,2,2,0
1026.0,0,13,0,0,2,0,0,3,0,0
2401.02,0,7,0,0,4,2,0,1,0,0
410.91,0,7,0,0,5,0,0,2,0,0
107.3,0,17,0,0,4,1,0,4,0,0
3102.68,0,18,0,0,5,0,0,0,0,0
1746.12,1,7,0,0,4,1,1,3,4,0
271.72,0,2,1,0,4,0,0,2,0,0
1332.35,1,4,1,0,3,1,1,1,3,0
956.75,1,21,0,0,2,1,0,1,2,0
2443.07,0,3,1,0,4,0,1,3,0,0
1723.68,0,8,0,0,2,1,0,2,0,0
23.25,0,16,0,0,3,2,0,4,0,0
2355.03,0,8,0,0,3,1,0,4,0,0
1973.85,0,8,0,0,4,0,1,4,0,0
788.4,0,10,0,0,3,0,0,0,0,0
2418.22,0,19,0,0,1,0,0,1,0,0
956.01,1,9,0,0,1,1,0,1,2,0
809.22,1,22,0,0,1,0,0,1,1,0
2024.59,1,18,0,0,0,0,0,4,1,0
1763.0,0,7,0,0,1,1,1,3,0,0
1664.1,0,16,0,0,3,0,1,0,0,0
1260.62,0,11,0,0,0,0,0,1,0,0
1587.23,0,15,0,0,3,1,0,4,0,0
1349.84,1,1,1,0,3,0,0,3,4,0
1509.99,1,17,0,0,4,0,1,3,3,0
1884.52,0,12,0,0,1,0,1,1,0,0
1709.92,0,22,0,0,4,0,1,1,0,0
1155.92,0,16,0,0,3,1,1,0,0,0
2578.95,1,3,1,0,0,1,0,3,3,0
2065.67,1,18,0,0,3,1,0,1,4,0
897.41,0,10,0,0,0,0,0,2,0,0
1780.98,0,8,0,0,0,1,0,3,0,0
1258.46,1,5,1,0,4,2,0,0,4,0
2436.74,1,3,1,0,1,2,0,3,4,0
1528.8,0,7,0,0,3,0,0,2,0,0
1041.47,0,5,1,0,4,0,0,2,0,0
808.06,0,3,1,0,4,0,0,4,0,0
1638.85,0,7,0,0,0,1,0,4,0,0
2124.44,0,21,0,0,4,2,0,3,0,0
256.52,1,21,0,0,0,0,1,0,2,0
1563.88,0,23,1,0,0,0,0,1,0,0
2044.72,0,7,0,0,5,1,0,4,0,0
2362.81,0,8,0,0,4,0,0,4,0,0
1593.04,0,5,1,0,0,0,1,2,0,0
2444.72,1,22,0,0,4,1,1,3,4,0
1210.31,1,10,0,0,4,0,0,0,2,0
1032.33,0,13,0,0,3,1,0,0,0,0
1098.43,0,6,1,0,0,1,0,0,0,0
1249.36,1,1,1,0,0,1,0,2,1,0
1450.8,0,3,1,0,3,0,1,3,0,0
2073.58,0,3,1,0,5,1,0,3,0,0
2010.71,0,15,0,0,3,0,1,0,0,0
1193.39,0,14,0,0,0,0,0,3,0,0
1887.61,1,17,0,0,1,0,0,4,2,0
2181.21,0,14,0,0,1,0,0,2,0,0
1918.31,0,22,0,0,3,0,0,3,0,0
1654.79,0,10,0,0,0,1,0,4,0,0
1230.46,0,1,1,0,4,1,1,2,0,0
1451.95,0,3,1,0,1,0,1,1,0,0
491.07,0,7,0,0,0,0,1,0,0,0
1541.46,0,23,1,0,1,0,0,4,0,0
1047.22,1,4,1,0,1,0,0,4,3,0
1788.32,0,21,0,0,4,0,0,2,0,0
7621.66,1,6,1,1,3,0,1,2,4,1
2351.3,1,16,0,0,4,0,1,1,2,0
3116.06,0,6,1,0,0,2,0,4,0,0
1405.42,0,23,1,0,1,0,0,0,0,0
1355.26,1,7,0,0,2,0,0,0,4,0
2343.86,0,21,0,0,0,0,1,1,0,0
2549.64,0,14,0,0,4,0,0,0,0,0
1009.55,0,11,0,0,1,0,0,1,0,0
1025.39,0,17,0,0,0,0,0,1,0,0
1092.65,0,14,0,0,3,0,0,2,0,0
1221.08,1,22,0,0,3,0,0,3,3,0
1091.1,0,7,0,0,5,0,1,3,0,0
929.75,0,2,1,0,1,0,1,3,0,0
1035.51,0,14,0,0,2,0,1,3,0,0
1531.26,0,19,0,0,4,1,1,2,0,0
1486.99,0,2,1,0,0,1,1,2,0,0
2124.04,1,7,0,0,1,0,0,3,2,0
1020.97,1,23,1,0,0,2,0,1,3,0
2132.66,1,2,1,0,0,0,0,1,1,0
1949.97,0,16,0,0,1,0,1,2,0,0
7904.08,1,8,0,1,0,1,0,3,4,1
1244.75,1,23,1,0,2,1,1,1,1,0
249.33,0,17,0,0,4,2,0,3,0,0
413.24,0,1,1,0,0,1,0,4,0,0
6860.65,1,18,0,1,0,1,0,1,2,1
610.2,0,11,0,0,1,0,0,2,0,0
454.41,1,19,0,0,0,0,1,4,1,0
1754.42,0,8,0,0,4,1,0,1,0,0
1187.84,0,10,0,0,1,1,1,0,0,0
6187.12,1,11,0,1,0,0,0,4,2,1
1603.24,0,12,0,0,1,0,1,4,0,0
1272.03,0,22,0,0,1,2,0,0,0,0
2398.21,0,17,0,0,2,0,0,2,0,0
1524.42,0,2,1,0,0,0,0,2,0,0
601.6,1,13,0,0,2,1,1,2,3,0
972.9,0,5,1,0,3,1,1,0,0,0
1103.87,1,14,0,0,0,0,0,0,4,0
4095.15,1,3,1,0,4,1,0,0,2,1
985.59,0,15,0,0,1,0,1,1,0,0
2243.85,1,1,1,0,0,1,0,3,1,0
1072.47,0,10,0,0,3,1,0,1,0,0
823.67,0,19,0,0,3,0,0,2,0,0
2428.31,0,13,0,0,3,0,0,1,0,0
1313.21,1,17,0,0,3,1,1,3,2,0
988.88,0,17,0,0,5,1,0,2,0,0
1763.23,0,10,0,0,4,0,1,3,0,0
1226.86,0,15,0,0,1,0,0,0,0,0
2174.89,0,4,1,0,2,1,1,1,0,0
2094.14,1,7,0,0,1,0,1,0,3,0
1821.15,0,4,1,0,1,1,0,0,0,0
1688.35,1,1,1,0,5,2,0,4,1,0
2134.53,0,0,1,0,3,1,0,4,0,0
2005.5,0,5,1,0,2,0,0,0,0,0
176.3,1,7,0,0,0,0,0,4,1,0
5780.09,1,18,0,1,0,0,0,1,2,1
438.16,0,14,0,0,1,0,0,4,0,0
2082.27,0,20,0,0,0,2,0,2,0,0
10.0,0,23,1,0,0,1,0,3,0,0
1960.79,0,9,0,0,5,1,0,2,0,0
2857.9,1,21,0,0,0,0,0,1,4,0
1097.81,1,12,0,0,3,0,0,2,4,0
1767.89,0,23,1,0,0,0,0,2,0,0
1770.05,0,23,1,0,1,1,0,3,0,0
1989.6,1,14,0,0,4,1,0,3,3,0
2703.56,0,12,0,0,1,0,1,4,0,0
1620.27,0,8,0,0,0,2,1,1,0,0
2343.16,0,23,1,0,2,0,1,3,0,0
1819.23,1,23,1,0,3,0,1,4,3,0
1902.29,1,6,1,0,4,1,0,0,1,0
1635.46,1,0,1,0,1,0,1,4,4,0
1747.55,0,13,0,0,1,0,0,4,0,0
2393.34,0,9,0,0,4,0,0,2,0,0
2200.23,0,3,1,0,0,1,0,4,0,0
1726.76,0,12,0,0,5,0,0,4,0,0
2024.17,1,15,0,0,0,1,0,0,4,0
1457.3,1,14,0,0,4,0,0,3,3,0
581.28,0,18,0,0,3,0,0,0,0,0
1086.76,0,19,0,0,3,0,0,2,0,0
504.79,1,12,0,0,3,2,0,0,4,0
2388.53,1,8,0,0,0,0,1,0,1,0
632.36,0,3,1,0,1,0,1,1,0,0
494.3,1,8,0,0,2,0,0,0,3,0
7675.6,1,17,0,1,4,0,0,4,3,1
1476.51,0,14,0,0,0,1,1,1,0,0
1194.91,0,3,1,0,4,0,0,4,0,0
307.35,1,16,0,0,1,0,0,4,3,0
1208.02,0,18,0,0,1,0,1,1,0,0
627.65,1,22,0,0,4,1,1,3,2,0
1511.3,0,8,0,0,0,0,0,4,0,0
1455.54,0,10,0,0,0,0,1,3,0,0
2137.54,0,0,1,0,3,0,0,4,0,0
1798.59,0,12,0,0,0,0,1,1,0,0
1730.82,0,19,0,0,5,1,0,1,0,0
1375.9,1,7,0,0,3,1,0,3,4,0
630.98,1,9,0,0,1,1,1,2,4,0
2096.34,0,19,0,0,3,0,0,2,0,0
1870.59,0,7,0,0,1,0,0,0,0,0
2795.32,0,23,1,0,4,0,0,1,0,0
1129.23,0,21,0,0,0,0,0,3,0,0
1113.43,0,22,0,0,1,1,1,3,0,0
2514.54,1,16,0,0,1,0,0,1,2,0
793.08,1,8,0,0,4,1,0,2,1,0
1583.01,1,20,0,0,1,1,1,4,4,0
1000.77,0,22,0,0,3,1,1,0,0,0
1362.8,0,18,0,0,4,1,0,3,0,0
2175.02,0,2,1,0,1,0,0,0,0,0
2034.59,0,23,1,0,0,0,0,3,0,0
1268.39,0,0,1,0,2,0,0,1,0,0
1468.98,0,17,0,0,4,1,0,3,0,0
2277.39,0,12,0,0,2,0,0,4,0,0
898.65,1,4,1,0,1,0,0,3,3,0
1486.6,0,19,0,0,3,0,0,2,0,0
1880.85,0,14,0,0,0,0,0,0,0,0
942.97,1,6,1,0,1,0,0,0,2,0
1749.05,1,19,0,0,4,2,0,4,4,0
203.46,0,12,0,0,0,0,0,1,0,0
1909.84,1,2,1,0,0,0,0,2,4,0
3027.45,1,18,0,0,4,2,1,4,2,0
2612.81,1,21,0,0,0,0,0,3,4,0
1933.1,1,17,0,0,4,0,1,1,4,0
588.65,0,19,0,0,3,0,0,3,0,0
2234.52,1,11,0,0,1,0,0,3,3,0
1759.69,0,14,0,0,0,1,0,1,0,0
711.72,0,7,0,0,1,1,0,1,0,0
2951.11,0,20,0,0,2,2,0,4,0,0
1737.91,1,7,0,0,2,1,1,3,2,0
2271.31,1,2,1,0,1,0,1,1,4,0
50.0,1,8,0,0,1,1,0,3,1,1
728.07,0,2,1,0,4,1,0,2,0,0
2093.5,0,12,0,0,4,1,1,0,0,0
832.88,1,22,0,0,3,1,1,0,2,0
1947.63,0,2,1,0,4,0,0,0,0,0
1174.88,1,22,0,0,4,1,0,2,4,0
2096.23,0,15,0,0,4,0,1,3,0,0
2490.11,1,3,1,0,5,0,0,1,1,0
10.0,0,1,1,0,4,2,0,4,0,0
1731.2,0,8,0,0,5,0,0,2,0,0
2349.19,0,22,0,0,5,1,1,2,0,0
9524.3,1,4,1,1,0,1,0,4,2,1
1396.79,1,8,0,0,0,0,0,3,3,0
1031.82,0,10,0,0,5,0,0,0,0,0
2079.14,1,4,1,0,0,1,0,1,3,0
2086.17,0,1,1,0,1,0,0,0,0,0
1515.69,0,14,0,0,0,1,0,1,0,0
985.19,0,19,0,0,1,0,1,0,0,0
2270.87,1,20,0,0,1,0,0,1,4,0
1970.04,1,8,0,0,4,1,0,2,2,0
288.53,0,7,0,0,4,0,1,3,0,0
1121.44,0,20,0,0,4,2,0,1,0,0
1525.12,0,13,0,0,4,0,0,1,0,0
2067.98,1,3,1,0,4,0,0,3,3,0
826.24,0,9,0,0,0,1,0,0,0,0
2160.25,0,21,0,0,5,1,0,4,0,0
173.48,1,2,1,0,5,2,1,4,1,0
1698.02,1,18,0,0,2,1,0,2,3,1
529.78,1,14,0,0,3,0,0,0,2,0
1448.88,0,2,1,0,4,0,1,2,0,0
3177.86,0,18,0,0,5,0,0,4,0,0
1083.16,0,12,0,0,3,0,0,3,0,0
2738.71,0,22,0,0,3,0,0,0,0,0
1291.99,0,4,1,0,3,0,1,3,0,0
1860.89,0,22,0,0,0,0,1,2,0,0
947.28,0,18,0,0,4,0,0,1,0,0
1973.74,0,16,0,0,0,1,0,3,0,0
2120.48,0,7,0,0,2,0,0,0,0,0
1749.59,1,2,1,0,1,1,0,0,3,0
1156.64,0,2,1,0,0,0,1,3,0,0
1468.11,1,5,1,0,0,0,1,3,4,0
1427.54,0,16,0,0,5,0,0,3,0,0
1307.6,0,16,0,0,1,1,0,4,0,0
994.59,0,20,0,0,5,1,0,1,0,0
1746.5,0,8,0,0,0,0,0,3,0,0
5387.48,1,20,0,1,4,1,1,2,3,1
2757.65,1,22,0,0,5,0,0,0,1,0
1536.77,0,20,0,0,1,0,0,0,0,0
1428.09,1,4,1,0,1,0,1,3,4,0
570.6,0,3,1,0,3,1,1,4,0,0
584.98,1,11,0,0,3,0,1,3,2,0
2072.32,1,10,0,0,4,0,1,0,3,0
2117.02,0,22,0,0,1,0,0,0,0,0
2443.57,0,11,0,0,3,1,1,3,0,0
790.09,1,7,0,0,3,0,0,4,4,0
1916.61,0,22,0,0,1,2,0,4,0,0
162.73,1,14,0,0,0,0,0,0,4,0
1273.44,0,11,0,0,5,0,0,3,0,0
